Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_507.jpg;-15;0;0;0.5050463;109.8268;165.0576;359.662;142.5343;359.2717
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_573.jpg;-15;0;0;0.5003359;109.804;165.0795;359.7566;141.9431;359.2297
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_640.jpg;-15;0;0;0.4976511;109.7745;165.1087;359.8673;141.159;359.1943
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_707.jpg;-15;0;0;0.4951694;109.7529;165.1306;359.937;140.5783;359.1841
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_773.jpg;-15;0;0;0.4920649;109.7319;165.1525;359.9935;140.0045;359.1862
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_844.jpg;-11.99567;0;0;0.4904697;109.704;165.181;0.04371338;139.351;359.2281
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_906.jpg;-8.996819;0;0;0.4895679;109.683;165.2019;0.06811544;138.9815;359.2862
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_18_973.jpg;-6.004501;0;0.1994879;0.4740249;109.666;165.2184;359.9565;138.7325;359.3676
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_040.jpg;-2.996297;0;0.4000348;0.1847794;109.6632;165.2211;359.2654;138.6953;359.562
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_107.jpg;0;0;0.5997929;0.1572692;109.6631;165.2212;358.8243;138.6975;359.7864
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_173.jpg;0;0;0.7997909;0.1214872;109.663;165.2214;358.5805;138.7065;0.1133611
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_240.jpg;0;0;0.999807;-0.06325349;109.6631;165.2216;358.6719;138.7053;0.3675781
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_307.jpg;0;0;1;-0.07279431;109.6632;165.2215;358.9685;138.7061;0.3762473
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_373.jpg;0;0;1;-0.1136472;109.6633;165.2214;359.3372;138.704;0.2942699
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_440.jpg;0;0;0;-0.1094899;109.6634;165.2213;359.8098;138.7011;0.1815538
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_507.jpg;0;0;0;-0.1032997;109.6635;165.2211;0.139356;138.7002;0.1012094
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_573.jpg;-3.00159;0;0;-0.09278644;109.6636;165.2211;0.4421183;138.3395;0.02872561
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_640.jpg;-5.994855;0;0;-0.08357833;109.6636;165.2209;0.7890705;137.0827;359.9677
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_707.jpg;-8.999731;0;0;-0.06826244;109.6637;165.2209;0.9925054;135.5542;359.967
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_773.jpg;-11.99984;0;0;-0.04779801;109.6637;165.2208;1.145232;133.5749;-0.001633382
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_840.jpg;-15;0;0;-0.02613373;109.6638;165.2207;1.218863;130.1544;0.01229363
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_907.jpg;-15;0;0;0.02694881;109.6638;165.2207;1.160574;127.4546;359.9825
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_19_973.jpg;-15;0;0;0.03446246;109.6637;165.2207;1.067951;124.7548;359.9666
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_040.jpg;-15;0;0;0.03744574;109.6637;165.2207;0.9283144;121.1549;359.9365
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_107.jpg;-15;0;0;0.03967464;109.6637;165.2207;0.8165466;118.4551;359.9064
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_173.jpg;-15;0;0;0.04141994;109.6636;165.2207;0.7019677;115.7552;359.8707
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_240.jpg;-15;0;0;0.04182694;109.6636;165.2208;0.5493488;112.1552;359.816
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_307.jpg;-15;0;0;0.04147483;109.6635;165.2208;0.4379354;109.4552;359.7714
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_373.jpg;-15;0;0;0.04003847;109.6635;165.2209;0.331339;106.7551;359.7252
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_440.jpg;-15;0;0;0.03829182;109.6634;165.2209;0.199327;103.1548;359.6638
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_507.jpg;-15;0;0;0.03608101;109.6634;165.221;0.1093968;100.4544;359.6199
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_573.jpg;-15;0;0;0.0325804;109.6634;165.221;0.02809053;97.75403;359.5792
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_640.jpg;-15;0;0;0.02968525;109.6634;165.221;359.9338;94.15347;359.5321
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_707.jpg;-15;0;0;0.02669781;109.6633;165.2211;359.877;91.45319;359.5076
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_773.jpg;-15;0;0;0.01963757;109.6633;165.2211;359.8342;88.75307;359.4963
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_840.jpg;-15;0;0;0.01688265;109.6633;165.2211;359.7949;85.15298;359.5005
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_907.jpg;-15;0;0;0.01508521;109.6633;165.2211;359.7745;82.453;359.5149
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_20_973.jpg;-15;0;0;0.01482469;109.6633;165.2211;359.7594;79.75306;359.5368
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_040.jpg;-15;0;0;0.01527828;109.6634;165.2211;359.7449;76.15318;359.5756
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_107.jpg;-15;0;0;0.01583367;109.6634;165.2211;359.737;73.45332;359.6101
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_173.jpg;-15;0;0;0.01658368;109.6634;165.2211;359.731;70.7535;359.6481
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_240.jpg;-15;0;0;0.01699938;109.6634;165.2211;359.7253;67.15375;359.7029
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_307.jpg;-15;0;0;0.01725375;109.6635;165.2211;359.7224;64.45396;359.7458
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_373.jpg;-15;0;0;0.01730666;109.6635;165.2211;359.7206;61.75418;359.7895
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_440.jpg;-15;0;0;0.0171279;109.6635;165.2211;359.7197;58.15447;359.8474
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_507.jpg;-15;0;0;0.0167722;109.6635;165.2211;359.7201;55.4547;359.8897
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_573.jpg;-15;0;0;0.01605551;109.6636;165.2211;359.7215;52.75492;359.9305
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_640.jpg;-15;0;0;0.01536899;109.6636;165.2211;359.725;49.15515;359.9814
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_707.jpg;-15;0;0;-0.01458917;109.6636;165.2211;359.729;46.45532;0.01642555
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_773.jpg;-15;0;0;-0.01346279;109.6636;165.2211;359.7343;43.75547;0.04850643
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_840.jpg;-15;0;0;-0.01260029;109.6636;165.2211;359.7436;40.15564;0.08627104
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_907.jpg;-15;0;0;-0.0117642;109.6636;165.2211;359.7522;37.45575;0.1106923
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_21_973.jpg;-15;0;0;-0.01075135;109.6636;165.221;359.7623;34.75583;0.1317365
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_040.jpg;-15;0;0;-0.01010805;109.6636;165.221;359.7782;31.15589;0.15463
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_107.jpg;-15;0;0;0;109.6636;165.221;359.7919;28.45593;0.1680703
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_173.jpg;-15;0;0;0;109.6636;165.221;359.807;25.75591;0.1784928
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_240.jpg;-15;0;0;0;109.6636;165.221;359.8293;22.15592;0.188046
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_307.jpg;-15;0;0;0;109.6636;165.221;359.8474;19.45588;0.1922443
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_373.jpg;-15;0;0;0;109.6636;165.221;359.8664;16.75584;0.1941684
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_440.jpg;-15;0;0;0;109.6636;165.221;359.893;13.15574;0.1936217
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_507.jpg;-15;0;0;0;109.6636;165.2209;359.9135;10.45566;0.1911893
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_573.jpg;-15;0;0;0;109.6635;165.2209;359.9343;7.755585;0.1872786
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_640.jpg;-15;0;0;0;109.6635;165.2209;359.9619;4.155533;0.1801366
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_707.jpg;-15;0;0;0;109.6635;165.2209;359.9823;1.455482;0.1735865
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_773.jpg;-15;0;0;0;109.6635;165.2209;0.002139023;358.7554;0.1662043
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_840.jpg;-11.99967;0;0;0;109.6635;165.2209;0.02865608;355.696;0.1550742
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_907.jpg;-8.999743;0;0;0;109.6635;165.2209;0.04849982;353.9861;0.1453601
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_22_973.jpg;-5.992979;0;0;0;109.6635;165.2209;0.06758806;352.7265;0.1341993
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_040.jpg;-2.997689;0;0;0;109.6635;165.221;0.09113499;351.8268;0.116692
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_107.jpg;-0.002127886;0;0;0;109.6635;165.221;0.1066684;351.7365;0.1014885
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_173.jpg;0;0;0;0;109.6635;165.221;0.1191985;351.7365;0.08539692
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_240.jpg;0;0;0;0;109.6634;165.221;0.1309416;351.7365;0.06346476
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_307.jpg;0;0;0;0;109.6635;165.221;0.1361062;351.7365;0.04712868
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_373.jpg;0;0;0;0;109.6634;165.221;0.1382853;351.7365;0.03125369
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_440.jpg;-2.999294;0;0;0;109.6634;165.221;0.1367497;351.1962;0.01250207
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_507.jpg;-5.997916;0;0;0;109.6634;165.221;0.1328678;350.2067;0.0007726139
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_573.jpg;-8.995139;0;0;0;109.6634;165.221;0.1272115;348.7674;359.9908
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_640.jpg;-5.991795;0;0;0;109.6634;165.221;0.1172816;347.1489;359.9782
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_706.jpg;-2.990698;0;0;0;109.6635;165.221;0.1080179;346.5205;359.9688
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_773.jpg;0;0;0;0;109.6635;165.221;0.09725989;346.3416;359.9599
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_840.jpg;0;0;0;0;109.6635;165.221;0.08116636;346.3416;359.9501
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_906.jpg;0;0;0;0;109.6635;165.221;0.06827927;346.3416;359.9447
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_23_973.jpg;0;0;0;0;109.6635;165.221;0.05502168;346.3416;359.9409
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_040.jpg;0;0;0;0;109.6635;165.221;0.03725255;346.3416;359.9383
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_106.jpg;0;0;0;0;109.6635;165.221;0.02419216;346.3416;359.938
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_173.jpg;0;0;0;0;109.6635;165.221;0.01162128;346.3416;359.9389
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_240.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_241.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_273.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_339.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_372.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_440.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_473.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_506.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_540.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_573.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_606.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_640.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_673.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_706.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_740.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_773.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_806.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_840.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_873.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_906.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_940.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_24_973.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_006.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_040.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_073.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_106.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_139.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_173.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_206.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_239.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_273.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_340.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_373.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_440.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_25_473.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
